Latitude,Longitude,MedInc_scaled
37.99,-121.77,0.34075392063557747
37.95,-122.34,0.19195597302106182
33.49,-117.12,0.24112770858332994
32.71,-117.16,0.0408201266189432
34.06,-118.12,0.1854664073598985
37.23,-121.97,0.2832098867601826
34.25,-118.58,0.34627798237265695
37.84,-122.21,0.4520558337126385
32.85,-117.23,0.40658749534489186
32.73,-117.17,0.09069530075447237
37.31,-121.81,0.1819492144935932
32.56,-117.06,0.08484020910056414
34.02,-117.6,0.32999544833864364
32.76,-117.12,0.10809506075778265
37.93,-122.32,0.1500048275196204
33.67,-116.18,0.11821905904746145
34.89,-120.42,0.31103019268699744
33.99,-118.31,0.10976400325512752
33.9,-118.21,0.10908815050826888
33.99,-118.34,0.2974165873574158
36.91,-121.75,0.08190231858870912
34.06,-118.34,0.22184521592805617
34.52,-118.22,0.41750458614363944
34.0,-117.88,0.21592115970814196
36.83,-119.84,0.4389318768016993
35.32,-119.05,0.20570750748265543
37.78,-122.46,0.20417649411732253
34.16,-118.27,0.16654253044785594
33.64,-117.66,0.4281320257651619
32.81,-116.99,0.25783782292658036
37.38,-122.05,0.24634832622998304
37.35,-120.43,0.375022413483952
34.11,-117.83,0.3092715962538448
34.07,-117.98,0.16625977572723138
34.21,-118.59,0.31353360643301476
37.16,-121.72,0.2923201059295734
37.3,-121.96,0.26263086026399635
37.66,-121.03,0.11399153115129447
32.77,-117.18,0.20000413787396037
34.08,-118.39,0.20768679052702727
36.32,-119.68,0.14368077681687152
33.92,-118.23,0.07888167059764693
33.9,-118.24,0.1293154577178246
32.61,-117.03,0.32095419373525885
37.87,-122.28,0.16328740293237337
36.78,-119.81,0.17241831147156594
37.53,-122.33,0.42787685687093974
34.0,-117.68,0.36095364201873076
33.97,-118.17,0.1313774982414036
33.81,-118.11,0.2394656625425856
33.79,-117.99,0.18483882980924404
34.56,-118.21,0.2903270299720004
37.78,-122.27,0.3282851271016952
33.91,-118.14,0.17726652046178676
37.33,-120.46,0.4014841174604489
37.9,-122.3,0.20063171542461483
34.03,-118.45,0.1964317733548503
33.91,-118.36,0.2275899642763548
33.83,-118.37,0.29178218231472675
38.64,-121.24,0.3282092660790886
33.21,-117.25,0.10800540682197486
38.93,-120.01,0.172142453207542
38.14,-121.25,0.12414311526737563
34.12,-118.1,0.40009103322712797
37.98,-122.27,0.38130508544709735
33.93,-118.2,0.13921187293968362
36.6,-121.9,0.1636391222190039
34.08,-118.29,0.09828140301513084
38.69,-121.41,0.21675563095681438
32.76,-117.08,0.17816305981986458
36.52,-119.54,0.25548613122577624
37.77,-120.87,0.21351429635453306
32.86,-117.21,0.41642873891394605
33.23,-117.24,0.2024799657935753
37.88,-122.26,0.16855629577523068
37.27,-121.8,0.31567150797920035
41.12,-121.47,0.16069433525054827
34.07,-117.14,0.3508641260120551
34.17,-118.44,0.2281485772610033
37.8,-122.23,0.09675038964979794
37.04,-122.08,0.24938966359084708
36.32,-118.94,0.24623108646777286
37.31,-121.86,0.11903284092633208
32.61,-117.05,0.20756265430821647
37.99,-120.35,0.13235679507868858
37.82,-122.26,0.1455497165556337
34.0,-118.29,0.0506751631011986
37.56,-122.26,0.35643646294533876
33.66,-117.88,0.209838484986414
34.16,-118.27,0.21784527109970897
32.74,-116.0,0.06440600819299044
37.6,-122.02,0.206900594474559
37.94,-122.31,0.22995544889036013
37.77,-122.2,0.13337057419897658
38.54,-121.51,0.23994841450462756
34.18,-118.15,0.124343112508793
38.0,-121.85,0.2596377980993366
34.0,-118.06,0.2361622598308989
34.14,-118.9,0.32039558075061036
33.65,-117.9,0.20086619494903524
38.99,-120.98,0.21623839671176953
34.44,-119.78,0.2989682900925505
34.05,-118.3,0.13308781947835202
34.21,-118.58,0.17370794885587787
37.49,-119.9,0.17241831147156594
37.55,-122.05,0.31945766265292896
34.05,-118.38,0.18883187818099062
38.54,-121.54,0.17611481220948677
37.27,-121.96,0.3278161680528545
36.06,-119.05,0.18362505344753866
34.18,-118.87,0.20466614253596505
36.72,-119.82,0.07886787768444574
33.93,-116.98,0.11435704335112622
38.47,-122.66,0.22494862139832555
35.37,-118.96,0.059661246051778596
37.54,-122.29,0.3066509427456173
38.44,-120.69,0.2614998413814982
32.83,-115.57,0.20884539523592782
34.28,-118.68,0.31698183473331404
33.71,-116.38,0.279699590350478
34.05,-117.49,0.23768637673963122
36.85,-121.79,0.15394270423856227
33.19,-117.34,0.3614432904373733
34.14,-118.13,0.20366615632887825
36.32,-119.32,0.2676997558654363
40.4,-122.23,0.17625274134149876
33.87,-117.76,0.4523592778030648
36.52,-121.69,0.5235996744872485
32.78,-116.95,0.1993558709535041
33.75,-117.95,0.32011282602998586
33.96,-117.23,0.32779547868305264
33.9,-117.84,0.45070412821892114
39.8,-120.45,0.0884815381856802
38.56,-121.43,0.1408118508710225
37.86,-122.03,0.3870360408821948
33.0,-116.78,0.3455331650597923
32.82,-115.37,0.21196949007599897
36.79,-119.76,0.19504558557813
34.0,-118.46,0.1278809947449001
33.93,-117.83,0.41959421249362083
33.59,-117.65,0.5200617922511415
32.77,-117.17,0.22531413359815727
37.76,-122.48,0.26961697080040276
34.05,-118.04,0.1488255334409181
33.94,-118.17,0.28544433869877656
37.96,-122.52,0.32978165818402505
37.98,-121.26,0.032985751920663164
34.56,-118.07,0.2574447249003462
34.04,-118.5,1.0
38.49,-121.49,0.1541427014799796
33.84,-118.03,0.24245872470724544
34.69,-118.14,0.20225927918235614
34.05,-118.74,0.5116136329154081
38.0,-121.86,0.212810857781272
33.82,-117.95,0.24645177307899202
37.34,-121.96,0.2720927987200176
33.73,-116.22,0.1118467331485083
36.67,-121.65,0.09921242465621165
38.69,-120.85,0.20601784802968237
37.69,-122.48,0.27463069474903795
36.57,-119.59,0.21370739713934983
36.98,-122.0,0.26207224727934786
37.78,-122.49,0.2580309237113971
33.78,-117.06,0.14377732720927988
37.76,-121.43,0.21594874553454435
37.75,-122.46,0.4163597743479401
33.77,-118.17,0.11295706266120469
37.31,-121.82,0.2213969462490173
37.31,-122.02,0.3773396229017531
34.2,-118.56,0.2534516765285996
32.75,-117.03,0.1786044330423029
33.86,-117.87,0.1829974758968842
33.68,-117.7,0.15994951793768364
33.94,-118.27,0.044613177749272426
34.07,-117.62,0.14260492958717813
37.7,-122.43,0.29454076495496617
35.42,-119.04,0.09244010427442383
38.35,-122.69,0.4638625674128633
37.79,-122.28,0.14099805519923864
37.39,-122.08,0.1867836305706128
39.74,-121.57,0.13533606433014717
38.54,-122.75,0.344043530434063
34.13,-118.42,0.847050385511924
37.39,-122.02,0.29263044647660036
33.76,-117.97,0.29285802954442014
33.02,-117.21,0.6659287458104027
37.57,-122.33,0.2155211652253073
34.14,-117.29,0.1408118508710225
37.73,-122.15,0.30438200852402036
38.42,-122.66,0.24296906249568972
37.99,-121.84,0.1974179666487359
37.78,-122.46,0.22681066468048716
33.12,-117.09,0.13989462214314285
36.02,-119.8,0.17586653977186523
34.26,-118.6,0.3544295940745645
34.1,-117.77,0.16426669976965835
32.8,-117.01,0.2217900442752514
33.88,-118.21,0.20334891932525073
38.14,-121.29,0.23276230672680376
32.74,-117.13,0.21967283209886762
32.72,-117.01,0.12461207431621633
33.06,-116.93,0.3023199680004414
36.81,-119.85,0.22448655880608542
33.6,-117.96,0.32643687673273475
34.03,-118.18,0.10872263830843713
39.79,-121.58,0.15768058371608673
40.28,-124.25,0.0994331112674308
34.28,-118.51,0.4062840512544655
32.58,-117.11,0.13250851712390177
35.89,-119.27,0.08670914883932637
34.08,-117.64,0.19971448669673525
32.73,-117.05,0.21054882001627567
37.54,-122.28,0.23930704404077185
33.76,-117.93,0.19800416545978683
39.13,-121.32,0.17241831147156594
34.27,-118.51,0.2485689852553758
37.34,-121.79,0.3056440600819299
37.9,-122.3,0.1670321788664984
34.2,-118.32,0.24045875229307184
33.21,-117.24,0.1163846015917022
33.89,-118.34,0.336071226603771
38.32,-120.88,0.19027323761051573
33.81,-117.92,0.352050316547358
37.1,-121.96,0.4042564930138895
37.66,-121.85,0.3544778692707687
34.05,-118.02,0.1767285968469401
33.54,-115.22,0.077592033213335
37.95,-121.26,0.08448848981393361
40.91,-124.08,0.08046785561578462
34.03,-118.5,0.4124150011723977
34.05,-118.2,0.10955710955710955
39.91,-122.19,0.09359870898332438
37.75,-122.16,0.22791409773658294
37.76,-122.15,0.3844774554833727
34.09,-117.4,0.2692031834043669
38.61,-121.44,0.09512282589205666
37.38,-122.02,0.2476655494406974
34.16,-118.05,0.2116867353553744
32.76,-117.12,0.13670156273706568
34.1,-118.15,0.18076992041489087
33.94,-118.11,0.27155487510517096
33.74,-117.84,0.19732141625632754
36.85,-119.79,0.10008137818788708
38.47,-122.74,0.17734238148439335
33.88,-118.12,0.17790099446904184
36.18,-119.27,0.14550833781603012
38.9,-121.52,0.16585288478779603
34.05,-117.93,0.26156190949090363
34.1,-118.37,1.0
32.91,-117.13,0.21456255775782407
38.36,-122.01,0.45553854429594076
32.76,-117.18,0.21719010772265213
34.04,-117.94,0.23354850277927203
34.24,-117.28,0.32541620115584613
33.93,-118.26,0.06839905656473705
34.14,-117.27,0.27196866250120694
32.8,-115.57,0.09483317471483153
35.13,-120.66,0.10106067502517209
39.3,-121.96,0.11617770789368424
40.59,-124.05,0.20281789216700463
34.09,-118.34,0.19273527261692946
37.48,-121.14,0.22100384822278313
34.05,-117.99,0.22701755837850512
40.45,-124.03,0.14548075198962773
38.55,-121.34,0.25136205017861823
33.98,-118.06,0.2565964607384726
33.98,-118.33,0.09291595977986512
37.41,-121.86,0.47490379443042163
33.96,-118.4,0.2541551151018607
37.99,-121.88,0.3494917311485359
37.83,-122.25,0.1826526530668543
37.98,-120.4,0.14963241886318812
33.67,-117.81,0.4622419001117226
39.07,-123.21,0.22643825602405487
34.13,-117.92,0.1630598198645536
33.97,-118.22,0.16421152811685358
32.79,-117.25,0.09217803892360106
34.1,-118.32,0.1193914566695632
33.73,-116.94,0.22190038758086095
37.38,-122.08,0.1994317319761107
33.8,-118.01,0.3324161046054538
37.31,-121.97,0.23577605826126535
37.88,-122.53,0.4396008330919574
34.19,-118.31,0.10948814499110358
34.44,-118.53,0.38205679921656255
37.74,-122.16,0.24425869988000165
33.97,-118.37,0.19923863119129392
32.96,-117.14,0.40497372450035174
37.57,-122.36,0.7057833685052621
33.66,-117.99,0.1767285968469401
35.24,-120.52,0.312188797395898
37.83,-122.2,0.544895932469897
37.64,-118.97,0.17876994800071722
33.98,-118.22,0.1337085005724059
34.44,-119.8,0.31237500172411414
34.45,-119.71,0.35118825947228316
33.9,-116.81,0.057150935849160714
37.43,-121.87,0.3992565619784555
34.05,-118.35,0.16442531827147217
33.66,-116.31,0.21623839671176953
33.99,-118.42,0.22241762182590585
34.08,-118.0,0.24096909008151612
37.23,-121.86,0.3717534930552682
34.21,-119.18,0.26825836885008486
36.75,-119.79,0.034489179459593663
37.33,-122.03,0.48181404394422145
34.07,-117.64,0.12252244796623497
33.62,-117.92,0.32700928263058443
34.17,-118.61,0.23323816223224508
33.93,-117.93,0.22712790168411473
33.99,-118.32,0.144204907518517
33.85,-118.16,0.24700348960703994
33.73,-116.31,0.1920456269568696
39.04,-122.73,0.10230203721327984
36.81,-121.6,0.32554033737465693
37.88,-122.27,0.26078260989503593
35.26,-120.68,0.18941118053544093
37.26,-121.95,0.3241403566847354
34.1,-117.74,0.1502048247610378
34.07,-118.37,0.2586240189790486
33.83,-117.91,0.14144632487827757
37.48,-122.26,0.35198824843795257
33.85,-118.35,0.3546640735989849
34.09,-118.43,0.5161032261623978
33.84,-118.08,0.19612832926442397
33.87,-118.03,0.37448448986910526
34.06,-117.25,0.17270796264879107
33.96,-118.35,0.04893035958124717
33.94,-118.36,0.20043861463979806
37.29,-121.91,0.3535606405428891
36.34,-119.64,0.09384008496434533
37.84,-122.28,0.08190231858870912
37.91,-122.3,0.1685631922318313
34.21,-118.41,0.24253458572985204
32.76,-117.04,0.18214231527840996
34.01,-118.38,0.29387870512130865
37.35,-121.89,0.10723990013930844
35.87,-119.3,0.11334326423083822
37.94,-121.28,0.0830333374712073
32.78,-117.07,0.29064426697562795
34.12,-117.29,0.09268148025544477
35.23,-118.82,0.10130205100619304
33.12,-117.25,0.33179542351139985
34.08,-118.69,0.6389360146756597
33.82,-117.81,0.7111074330009242
37.71,-122.13,0.21228672707962654
37.27,-121.99,0.33828498917256317
