Latitude,Longitude,MedInc_scaled
33.2,-117.36,0.1692390449786899
34.87,-120.41,0.3036440876677563
34.17,-118.32,0.1676321705907504
35.35,-119.0,0.1183156094398698
34.63,-120.2,0.2725479648556572
32.8,-115.56,0.0757782651273775
37.83,-122.25,0.1326533427125143
36.35,-119.66,0.1799630349926207
34.23,-118.58,0.302961338464297
32.79,-116.66,0.3941531840940125
37.63,-122.09,0.2356381291292534
34.07,-118.36,0.1267292864926001
34.19,-118.95,0.2879339595315927
34.1,-118.04,0.2966717700445511
32.68,-117.1,0.088295333857464
34.06,-118.07,0.1447290382201624
33.99,-118.27,0.090253927532034
35.32,-119.01,0.1445566268051475
38.66,-121.3,0.2564723245196618
38.71,-121.29,0.2122039696004193
37.61,-121.62,0.3602708928152716
34.0,-118.35,0.4440697369691453
33.99,-118.06,0.1973214162563275
37.61,-121.99,0.2859201942042179
34.15,-118.45,0.2532930580267858
34.26,-118.78,0.3826705838540158
33.92,-118.11,0.2620722472793478
40.43,-122.29,0.1030606474393456
32.93,-117.14,0.2449759313664639
34.11,-117.62,0.3895187652584102
34.02,-118.32,0.2589964276354809
33.87,-118.27,0.260472269348009
37.35,-121.89,0.1672459690211169
36.61,-119.46,0.2155211652253073
33.82,-117.97,0.2252106867491483
33.99,-118.39,0.4208976427911339
37.83,-122.19,0.5313719810761232
37.57,-120.88,0.2401484117460449
34.16,-118.29,0.2212659135736058
37.74,-121.98,0.5130549923449332
33.98,-118.31,0.3181818181818182
37.27,-121.98,0.3277816857698514
37.72,-122.4,0.2319002496517289
34.02,-118.35,0.0699576557564723
38.26,-121.56,0.1706528185818127
36.77,-119.81,0.1827629963724638
33.63,-117.92,0.3078854084771245
34.68,-120.44,0.3978289954621316
38.69,-121.15,0.3886842940097378
34.0,-117.72,0.3436159501248259
40.37,-120.58,0.1218052164797727
33.77,-118.02,0.3246713838429815
34.08,-118.02,0.1264396353153749
33.98,-117.42,0.1765975641715286
34.45,-116.51,0.0607715755644749
35.33,-119.0,0.0994331112674308
36.7,-120.0,0.1507082660928815
37.72,-122.45,0.2741410463303954
34.12,-118.08,0.3452917890787714
33.87,-118.15,0.1771423842429759
34.1,-117.12,0.1910939159459869
33.57,-117.71,0.3018648018648018
39.23,-121.05,0.0711300533785741
32.74,-117.1,0.0765713576364464
34.41,-119.69,0.1455428200990331
34.17,-118.55,0.506151639287734
33.82,-117.08,0.2458655742679412
38.93,-119.96,0.1606943352505482
36.95,-120.08,0.1323912773616916
33.19,-117.23,0.2161832250589647
37.72,-121.45,0.3620708679880278
32.75,-117.05,0.1788871877629274
35.13,-119.46,0.1169363181197501
36.76,-120.38,0.0623370712128108
34.16,-118.03,0.4268148025544475
37.3,-121.95,0.1997144866967352
34.09,-118.42,1.0
33.93,-118.35,0.2078592019420422
38.59,-121.41,0.1481772665204618
37.06,-122.01,0.3180783713328092
33.88,-118.16,0.1732045075240341
36.62,-119.31,0.0847781409911587
33.94,-118.2,0.244424214838416
33.8,-118.2,0.2399484145046275
34.19,-118.58,0.162073626570668
33.66,-117.84,0.2266037709824692
33.16,-117.35,0.2268382505068895
33.64,-116.11,0.1094605591647012
34.11,-118.28,0.2812512930856126
34.3,-118.71,0.4013737741548392
38.5,-121.49,0.1745769023875533
37.33,-121.96,0.2459828140301513
32.77,-117.2,0.1629080978193404
33.89,-118.08,0.1748803464779796
33.74,-117.87,0.1498944842140108
33.93,-116.44,0.0817230107170935
33.86,-118.32,0.2866443221472807
37.56,-122.37,0.7712583274713453
33.76,-117.98,0.2634515385994676
34.15,-118.13,0.1441635287789134
37.75,-122.44,0.2597757272313485
33.52,-116.8,0.229527868581123
37.98,-121.29,0.1465565992193211
39.64,-121.8,0.1607357139901518
34.08,-118.36,0.169804554419939
37.69,-122.46,0.2471276258258507
33.86,-117.94,0.2931063019820416
37.55,-121.95,0.4239872553482021
40.5,-124.1,0.1197086936731907
36.6,-121.9,0.1767285968469401
39.42,-121.71,0.1228534778830636
36.98,-121.98,0.1775906539220149
34.05,-118.3,0.1219638349815864
37.35,-121.83,0.2216797009696418
38.7,-121.27,0.2861270879022358
33.84,-118.28,0.2319554213045337
37.29,-119.6,0.1465565992193211
33.48,-117.65,0.3392298037268452
33.91,-118.34,0.1495841436669839
33.9,-118.32,0.2506517151487566
38.55,-121.74,0.0788678776844457
38.39,-122.7,0.1097640032551275
37.37,-121.83,0.1881353360643302
38.37,-122.8,0.2533206438531882
32.98,-115.54,0.0997572447276589
34.18,-118.34,0.1594874553454435
33.84,-118.38,0.381946455910953
33.94,-117.47,0.1771561771561772
34.08,-117.92,0.2619756968869395
33.92,-117.95,0.214528075474821
33.92,-118.37,0.3465883229196839
34.53,-117.98,0.2479000289651177
34.15,-118.37,0.1818871463841878
34.11,-118.31,0.3700638611881215
32.57,-117.12,0.1497634515385995
34.08,-118.21,0.1503910290892539
33.68,-117.96,0.294182149211735
32.76,-117.1,0.2607826098950359
32.79,-116.99,0.2237279485800196
38.61,-121.46,0.132453345471097
36.98,-122.04,0.1674942414587385
37.48,-122.22,0.142073902428932
37.58,-122.37,0.8226921007986098
40.17,-120.94,0.118156990938056
33.62,-117.74,0.204873036233983
36.3,-119.2,0.1465565992193211
34.1,-117.85,0.2765548061406049
37.42,-121.86,0.4222562447414519
36.97,-121.9,0.2723134853312368
33.89,-118.22,0.1547220038344298
37.76,-122.17,0.1161570185238824
33.72,-117.07,0.1585081585081585
35.36,-119.0,0.0853505468890084
33.92,-118.17,0.2666721838319471
34.1,-118.33,0.077592033213335
34.1,-118.06,0.3006510255030965
33.94,-118.0,0.2382311968110784
34.14,-118.09,0.3336367774237597
34.08,-117.34,0.1883146439359457
34.18,-116.02,0.2622170728679605
38.33,-122.71,0.2203693742155281
33.78,-118.34,0.5295306271637633
33.82,-118.21,0.1616460462614308
33.83,-118.26,0.2726858939876691
34.18,-118.33,0.2235279513386022
34.04,-117.31,0.1993144922139005
34.38,-118.54,0.4365457028178922
37.98,-121.27,0.1428600984814003
40.57,-122.42,0.2489620832816099
40.76,-124.15,0.1982800237238107
37.79,-122.42,0.0901297913132232
34.1,-118.21,0.3291264948069682
36.07,-119.07,0.1865008758499883
34.09,-117.94,0.1107777823754155
34.29,-118.7,0.3919601108950221
33.88,-117.87,0.2166728734776072
33.75,-117.91,0.176797561412946
36.73,-119.8,0.0828402366863905
37.81,-122.29,0.0276685838816016
34.16,-118.14,0.1431083709190218
34.15,-117.68,0.4331940249100012
36.31,-119.61,0.0954469593522848
34.71,-118.12,0.13917049420008
39.16,-121.65,0.1307844029737521
33.77,-117.79,0.5545026965145309
34.14,-118.26,0.1214810830195445
38.16,-122.14,0.3334160908125405
32.78,-117.19,0.2696376601702046
34.25,-118.59,0.2153901325498958
32.76,-117.18,0.2923890704955794
32.76,-117.1,0.1674942414587385
38.34,-121.41,0.1781630598198645
33.66,-117.89,0.2508448159335733
39.9,-122.57,0.1348671052813064
33.76,-117.77,0.7249900001379291
34.0,-118.46,0.1278809947449001
37.58,-122.33,0.1549978620984538
38.66,-121.37,0.1299637246382808
34.2,-118.55,0.2090591853905463
35.38,-119.02,0.047420035585716
33.68,-117.94,0.4762486034675384
33.96,-117.34,0.2543689052564792
34.1,-118.1,0.2282796099364146
33.98,-118.06,0.3405608198507607
34.07,-117.15,0.3346643494572489
37.29,-121.76,0.4570143860084689
38.73,-120.76,0.0732817478379608
34.17,-119.17,0.2128798223472779
37.21,-121.89,0.5466338395332478
37.36,-122.01,0.4570557647480724
32.95,-117.11,0.3067957683342299
37.33,-122.06,0.4489800140687715
32.67,-117.11,0.0765161859836416
37.47,-122.24,0.279699590350478
34.07,-117.65,0.0652749617246658
37.94,-121.49,0.1233914014979103
33.8,-117.83,0.3698086922938994
37.79,-122.24,0.1147501413773603
35.38,-118.97,0.0603508917118384
38.05,-122.25,0.0811575012758444
39.13,-122.09,0.1262810168135612
34.65,-120.47,0.261210190204273
33.02,-117.15,0.4671107984717453
34.21,-118.54,0.2405966814250837
38.27,-122.65,0.3199404146149708
33.68,-117.82,0.5722334864346699
40.11,-123.75,0.1008675742403553
34.16,-118.26,0.1826526530668543
33.91,-118.33,0.1964938414642557
37.35,-120.43,0.375022413483952
38.0,-121.33,0.1818595605577854
38.65,-121.45,0.1473772775547923
37.73,-122.38,0.1465565992193211
32.93,-117.13,0.3314643935945711
33.97,-117.71,0.2311071571426601
32.76,-117.09,0.0704059254355112
36.96,-122.06,0.2758651604805451
37.35,-121.85,0.1556047502793065
34.08,-118.15,0.1999213803947532
34.06,-118.05,0.1157363346712459
37.68,-122.1,0.1810388822223141
37.83,-122.24,0.5254755106826113
33.64,-117.9,0.3140163583950566
34.05,-118.5,0.9999931035433997
35.55,-121.14,0.2277209969517661
34.2,-118.13,0.3560640542889063
39.15,-120.87,0.1627839616005296
37.77,-122.16,0.2119970759024013
38.01,-121.81,0.1197362794995931
34.13,-117.86,0.2007420587302244
38.93,-120.01,0.172142453207542
33.77,-116.94,0.132039558075061
37.75,-122.42,0.1170466614253596
37.24,-121.95,0.380932676790665
34.21,-119.05,0.1732389898070371
38.25,-122.01,0.28813395677301
37.99,-121.18,0.1356877836167777
38.55,-121.39,0.0968607329554075
37.33,-121.94,0.2194383525744472
34.18,-118.93,0.3922083833326437
33.94,-118.26,0.1034537454655798
34.13,-118.27,0.1108398504848209
34.03,-118.45,0.2263003268920428
34.16,-118.42,0.2346795216617702
33.94,-117.94,0.317823202438587
35.0,-117.65,0.0972952097212452
33.54,-117.69,0.4165114963931532
36.82,-119.85,0.1947559344009048
34.04,-118.08,0.2911890870470752
38.12,-121.29,0.2386725700335168
34.21,-116.22,0.1178190645646267
34.24,-118.63,0.2988510503303403
33.73,-117.88,0.2241417359760555
35.65,-117.74,0.1845215928056164
34.09,-118.3,0.1214672901063433
37.65,-122.09,0.2906442669756279
34.11,-117.3,0.1501496531082329
35.33,-119.05,0.1685425028620295
34.09,-117.44,0.1293154577178246
38.67,-121.31,0.298099336560875
37.72,-122.24,0.490413925325168
34.04,-117.66,0.2956717838374643
36.34,-119.65,0.1782527137556723
33.8,-117.98,0.3439745658680569
33.84,-116.53,0.1440393925601026
37.25,-121.93,0.2889684280216825
32.77,-117.19,0.2508172301071709
32.58,-117.08,0.2393001475841712
33.6,-117.65,0.3195197307623342
33.82,-117.83,0.3642570447304175
34.1,-117.46,0.1436807768168715
34.03,-118.14,0.2456931628529262
33.73,-118.11,0.3136301568254231
36.58,-119.45,0.2263003268920428
33.94,-117.53,0.2569895587647067
39.47,-121.54,0.1376049985517441
34.06,-117.76,0.1191087019489386
34.0,-118.47,0.1527151349636556
33.96,-118.28,0.0989572557619895
37.52,-121.14,0.1837629825795506
33.94,-117.93,0.2568999048288989
38.94,-122.69,0.1810388822223141
37.78,-122.21,0.1250051723424504
34.1,-118.25,0.2219624556902663
33.73,-117.9,0.2482793340781506
33.89,-118.23,0.1130329236838112
39.53,-121.53,0.2769410077102385
39.16,-121.58,0.1111157087488448
36.8,-119.82,0.1687700859298492
33.9,-118.34,0.2925959641935974
34.16,-118.37,0.2163832223003821
34.13,-118.76,0.4177321692114592
37.73,-121.16,0.2029420283858153
36.3,-119.13,0.1539427042385622
36.8,-119.83,0.1810388822223141
38.96,-119.98,0.2097764168770086
37.75,-122.45,0.1779630625784472
38.48,-122.66,0.1603495124205183
34.07,-117.92,0.6349360698473125
32.76,-117.08,0.085460890194618
36.77,-119.83,0.1465565992193211
40.62,-122.36,0.1234879518903187
32.7,-117.08,0.184735382960235
33.8,-118.34,0.3169059737107075
34.18,-118.41,0.2347484862277761
37.72,-122.39,0.2179832002317209
34.04,-118.17,0.1597771065226687
32.74,-117.12,0.1910939159459869
37.94,-122.54,0.322995544889036
35.36,-119.02,0.13836360877781
33.98,-117.99,0.4461731562323279
38.1,-122.22,0.1807216452186866
34.02,-118.42,0.1858043337333278
37.78,-122.49,0.2580309237113971
33.88,-118.37,0.2704238562226728
33.94,-118.36,0.200438614639798
33.97,-118.15,0.1315292202866167
33.9,-118.17,0.1633218852153763
37.3,-121.97,0.1729631315430131
34.0,-118.45,0.2896580736817423
32.78,-115.57,0.2622170728679605
38.62,-121.44,0.0647439345664197
33.97,-118.35,0.1082398863463952
34.13,-117.61,0.2731824388629122
32.84,-117.28,0.1676321705907504
38.77,-120.84,0.2982786444324906
37.58,-122.36,0.2481896801423428
33.95,-118.02,0.2488310506061986
35.6,-121.1,0.1869836278120302
32.81,-117.24,0.3386436049157943
38.0,-120.33,0.206900594474559
37.8,-122.24,0.1168604570971435
33.95,-118.27,0.0689714624625867
37.66,-122.53,0.3427194107667481
34.5,-117.31,0.1111157087488448
37.76,-122.41,0.1030675438959462
34.36,-119.06,0.0939228424435524
34.18,-117.34,0.2849133115405304
33.87,-118.43,0.4360008827464449
34.09,-118.31,0.0511234327802375
37.78,-122.26,0.1961283292644239
38.68,-121.37,0.193618019061806
37.31,-122.03,0.3345402132384381
34.33,-118.75,0.536461566047365
36.85,-119.74,0.2347071074881725
37.43,-122.2,0.3268368712155694
37.76,-122.45,0.2120315581854043
37.77,-122.27,0.2528792706307499
37.37,-122.03,0.2284520213514296
33.87,-118.29,0.2676583771258328
41.81,-122.53,0.0871712114315664
34.09,-117.91,0.1754596488324299
38.64,-121.33,0.1333981600253789
37.75,-122.46,0.3665604612350175
34.45,-118.53,0.3267196314533593
32.86,-117.19,0.3917601136536048
34.04,-118.36,0.1256189569799037
34.13,-118.22,0.2982786444324906
37.33,-121.91,0.1651080674749314
37.36,-121.92,0.1831974731383015
37.85,-122.27,0.1230465786678804
33.98,-118.22,0.1486117432862995
34.2,-118.48,0.1653425469993517
38.03,-121.36,0.2116177707893684
34.21,-118.44,0.1637977407208176
34.15,-118.11,0.1460186756044744
36.92,-121.74,0.1483220921090743
33.83,-118.11,0.3501193086991904
38.53,-122.78,0.2601136536047779
33.96,-118.36,0.2178176852733065
34.37,-117.63,0.222431414739107
36.62,-121.91,0.2128660294340768
33.81,-118.29,0.3140163583950566
33.83,-118.0,0.120012137763617
37.61,-120.8,0.2392311830181652
38.58,-121.34,0.3166714941862871
37.72,-121.01,0.1412877063764637
34.05,-118.49,0.9210700542061492
38.55,-121.48,0.3007130936125018
33.96,-118.44,0.3547261417083903
34.02,-118.1,0.1767285968469401
34.53,-117.96,0.2316864594971104
32.56,-117.07,0.1792595964193598
40.79,-124.13,0.1643701466186673
35.63,-120.72,0.1963628087888443
33.99,-118.08,0.2151487565688749
33.88,-118.0,0.290230479579592
34.14,-117.66,0.444262837753962
32.79,-116.97,0.1027158246093157
33.99,-118.2,0.0974676211362601
34.14,-118.41,0.361243293195956
33.77,-117.84,0.2082454035116757
33.78,-118.17,0.1010192962855684
36.31,-119.3,0.260541233914015
38.89,-121.15,0.330367856995076
36.71,-119.56,0.1430463028096164
34.05,-117.75,0.1166121846595219
36.77,-119.73,0.1683218162508103
36.32,-119.3,0.1991420807988855
38.49,-122.18,0.195817988717397
33.89,-118.22,0.112074316216328
32.66,-117.08,0.1593150439304285
39.14,-123.21,0.1724183114715659
34.07,-118.36,0.2897891063571537
33.86,-118.03,0.2782789202907546
37.75,-122.43,0.2258658501262051
33.73,-117.81,0.2118591467703893
36.96,-122.04,0.2549275182411277
39.94,-122.17,0.1192604239941518
37.88,-122.1,0.4642418725258962
33.84,-118.11,0.3017268727327899
37.82,-122.25,0.3712431552668239
37.78,-122.47,0.222707273003131
37.81,-122.29,0.0862126039640832
33.8,-118.06,0.2508930911297775
37.85,-122.26,0.1910732265761852
36.7,-121.66,0.2015351512392932
34.04,-118.28,0.0764817037006386
33.86,-118.39,0.3032509896415222
36.81,-121.5,0.2574723107267486
37.36,-122.04,0.439676694114564
39.13,-122.95,0.1896594529730624
38.94,-120.72,0.2250037930511303
37.3,-121.93,0.1527840995296616
40.77,-124.17,0.1188121543151129
38.59,-121.52,0.0803299264837726
39.43,-121.32,0.0942952510999848
36.99,-120.7,0.1673907946097295
34.21,-118.63,0.3497193142163556
37.71,-122.41,0.0501372394863519
34.43,-118.66,0.2258658501262051
39.15,-123.21,0.0798057957821271
34.07,-118.27,0.0944883518848016
34.09,-118.35,0.0764265320478338
37.9,-121.31,0.1655218548709673
37.26,-122.01,0.4903932359553661
37.83,-122.01,0.4180494062150867
32.8,-115.48,0.1460186756044744
36.32,-119.33,0.0768885946400739
33.94,-117.46,0.2084660901228948
37.68,-121.78,0.1739493248368988
33.74,-117.11,0.1116053571674873
34.08,-118.28,0.146060054344078
38.57,-120.72,0.1505772334174701
39.13,-121.07,0.2472310726748597
33.21,-117.26,0.1737769134218838
37.25,-121.94,0.3303057888856705
37.8,-122.42,0.1886663632225762
34.11,-118.2,0.1393911808112992
38.01,-121.3,0.1916456324740348
34.48,-117.15,0.112074316216328
40.81,-124.11,0.1416325292064937
33.82,-116.52,0.1393980772678997
37.72,-122.08,0.3922083833326437
32.67,-117.1,0.1049226907215073
33.99,-118.43,0.2277347898649673
33.91,-118.09,0.2449483455400615
33.7,-117.79,0.3223541744251804
37.42,-121.91,0.2509620556957835
37.27,-121.93,0.2485069171459704
34.09,-117.36,0.1922732100246893
37.25,-121.84,0.3550916539082219
37.66,-121.02,0.1832319554213045
37.78,-119.08,0.1562530171997628
34.16,-118.11,0.2040247720721094
34.05,-118.21,0.0780678887187762
34.2,-118.24,0.3500434476765838
34.01,-117.09,0.2452173073474848
34.64,-120.46,0.0996193155956469
37.75,-122.41,0.2263003268920428
32.67,-117.11,0.0678956152328933
37.64,-121.0,0.047420035585716
32.73,-117.11,0.233548502779272
34.08,-118.12,0.188583605743369
33.81,-118.31,0.2624584488489814
36.79,-119.81,0.1321912801202742
40.31,-123.17,0.002489620832816
37.81,-122.23,0.5778816843905602
33.15,-117.29,0.2456931628529262
38.68,-121.32,0.2130591302188935
34.17,-118.53,0.231383015406684
39.74,-121.85,0.1229914070150756
34.2,-118.53,0.1634598143473883
36.98,-120.21,0.1449152425483786
35.38,-120.85,0.1246603495124205
41.26,-123.08,0.0810885367098385
32.77,-117.18,0.2000041378739603
