Latitude,Longitude,MedInc_scaled
38.07,-122.84,0.2294451111019158
34.05,-118.45,0.1163846015917022
34.1,-117.89,0.1685356064054289
36.07,-119.01,0.076578254093047
37.79,-122.21,0.1637977407208176
32.7,-117.14,0.0760265375649991
38.03,-118.98,0.2101350326202397
37.59,-122.38,0.3643949738624294
38.49,-121.5,0.1978593398711742
33.76,-117.84,0.2668859739865657
36.7,-119.89,0.1435152618584571
38.69,-121.46,0.1939697383484366
34.17,-118.61,0.233238162232245
38.68,-121.31,0.1104122701755838
32.8,-117.08,0.2155211652253073
34.16,-118.78,0.5181859560557786
34.07,-118.14,0.2182797478655467
34.42,-119.7,0.0670542475276203
37.92,-122.3,0.3839809106081296
37.32,-121.95,0.1824733451952387
36.57,-119.6,0.0919573523123819
32.99,-116.89,0.3122646584185046
34.04,-117.98,0.2049833795395925
37.7,-122.45,0.3226783078854084
34.13,-116.27,0.222707273003131
32.7,-117.14,0.0739989793244231
33.54,-117.67,0.3028027199624833
37.8,-122.43,0.1980386477427898
36.22,-119.34,0.1786596046951076
37.32,-121.91,0.1730803713052234
33.64,-117.8,0.5771920387305004
33.45,-117.63,0.335898815188756
34.09,-118.38,0.1433428504434421
33.98,-118.26,0.0504544764899794
34.15,-118.35,0.2520310064688763
37.58,-122.34,0.230438200852402
37.27,-121.82,0.4039047737272589
33.86,-118.32,0.4095943504227528
37.23,-121.91,0.4747796582116109
36.21,-119.09,0.0953710983296782
34.07,-118.28,0.1353981324395525
33.72,-117.99,0.261210190204273
36.94,-120.06,0.1198328298920014
38.41,-122.21,0.3466641839422905
33.86,-117.95,0.2779340974607247
33.61,-117.71,0.1271637632584378
37.54,-122.0,0.3677604446835216
34.17,-117.31,0.1729562350864126
37.6,-122.38,0.1974662418449401
33.03,-117.07,0.4351664114977724
33.8,-118.23,0.0574750693093888
37.27,-121.96,0.3278161680528545
34.2,-116.38,0.1081019572143832
38.58,-121.41,0.1785561578460986
37.82,-122.2,0.4020841091847009
34.12,-118.19,0.1518116991489773
34.17,-118.94,0.3495262134315389
39.04,-121.06,0.3459400559992276
37.85,-119.93,0.2471276258258507
33.8,-117.32,0.2481551978593399
37.27,-121.88,0.3667466655632336
34.17,-118.51,0.1854181321636943
33.75,-118.42,0.5367650101377912
33.81,-117.22,0.2016385980883022
36.2,-119.34,0.1057502655135791
37.37,-122.05,0.2001972386587771
34.43,-119.72,0.1427221693493883
34.03,-118.11,0.2087764306699218
34.06,-118.16,0.3674501041364946
37.75,-122.43,0.2961821216259086
37.3,-121.87,0.1545633853326161
34.13,-117.29,0.0676956179914759
32.76,-117.13,0.0992606998524158
34.01,-118.14,0.1206948869670763
38.57,-121.47,0.0485648473814154
37.76,-122.43,0.2711617770789368
33.83,-118.05,0.3587467759065393
34.16,-119.19,0.2394656625425856
35.38,-118.98,0.077592033213335
33.79,-117.96,0.108122646584185
33.81,-117.96,0.2949821381774044
34.08,-117.43,0.1116536323636915
35.52,-119.28,0.1194604212355691
37.53,-122.34,0.4695245582819547
37.8,-122.44,0.1892939407732307
37.51,-122.27,0.3721672804513041
35.13,-120.61,0.1538047751065502
40.81,-124.15,0.0862126039640832
33.94,-118.34,0.1160052964786692
34.17,-118.09,0.2626446531771976
34.18,-118.3,0.1791285637439483
37.73,-122.45,0.1893008372298313
36.81,-119.71,0.089447042109764
41.73,-122.64,0.094446973145198
33.85,-118.1,0.3758155059930208
37.79,-120.83,0.2198314506006813
33.72,-117.86,0.1264396353153749
34.46,-119.81,0.4599108977807203
37.94,-122.36,0.0911780527165142
39.5,-121.57,0.0738955324754141
37.98,-120.35,0.2118246644873864
33.89,-118.08,0.2229072702445483
33.95,-118.15,0.1577633411952939
36.85,-119.84,0.6906456462669481
34.44,-119.84,0.2579619591453911
34.26,-118.46,0.316878387884305
37.37,-122.05,0.4212769479041669
33.91,-118.01,0.2572792099419319
37.71,-122.16,0.2044385594681453
39.23,-121.83,0.134239527730652
38.0,-121.72,0.3077129970621095
33.36,-117.24,0.2758651604805451
34.12,-118.04,0.4206148880705094
33.93,-118.01,0.2697824857588172
34.27,-118.73,0.3553813050854471
32.8,-117.25,0.1418532158177128
34.97,-120.43,0.2422449345526269
37.29,-121.96,0.3103474434835381
34.1,-118.09,0.2185969848691742
34.11,-118.08,0.3512020523854843
35.27,-120.65,0.2580102343415953
37.25,-121.89,0.3847671066605978
33.52,-117.8,0.1760734334698832
34.25,-118.27,0.2723134853312368
37.75,-122.42,0.1195086964317733
34.43,-119.77,0.319112839822899
38.26,-121.99,0.3851188259472283
32.8,-116.94,0.0961228120991434
40.19,-121.08,0.0823781740941504
34.12,-118.2,0.1668597674514834
33.88,-117.81,0.3333747120729369
37.29,-121.91,0.33156784044358
38.56,-121.43,0.1408118508710225
38.59,-121.4,0.1064330147170384
37.87,-122.28,0.2079764417042524
34.05,-118.46,0.2256658528847878
38.03,-121.32,0.143053199266217
37.95,-122.0,0.4354836485014
37.25,-118.45,0.178052716514255
33.98,-118.1,0.20057654377181
33.92,-118.41,0.3264713590157377
33.94,-118.12,0.2879339595315927
37.8,-122.02,0.4932276796182122
37.68,-122.14,0.2597964166011504
37.25,-121.92,0.3080164411525358
37.98,-120.39,0.1138880843022854
37.34,-121.99,0.3291747700031723
38.65,-121.23,0.2857753686156053
34.42,-119.69,0.053537192590447
34.15,-118.27,0.1873905187514655
34.04,-117.2,0.3842429759589523
34.02,-118.13,0.112074316216328
33.68,-117.79,0.5679300975158964
37.34,-120.3,0.1330119584557454
37.69,-120.75,0.2290658059888829
33.94,-116.71,0.1738527744444904
33.81,-118.38,0.5551095846953835
33.89,-117.97,0.1631011986041572
34.03,-117.65,0.2033834016082537
38.13,-121.27,0.1156673701052399
34.06,-118.31,0.1072261072261072
34.09,-118.23,0.147880718886636
38.61,-121.33,0.1522737617412173
34.05,-118.42,0.2986510530889229
32.76,-117.0,0.2688100853781328
37.59,-122.55,0.2539827036868456
37.35,-121.8,0.317361139846347
37.59,-120.69,0.130391304947518
37.49,-122.28,0.4422076936869837
34.06,-117.98,0.2787409828829947
33.96,-116.97,0.1332602308933669
33.9,-118.13,0.2347484862277761
34.21,-118.52,0.3190714610832954
34.13,-118.06,0.2161487427759617
37.78,-122.43,0.1600184825036896
34.01,-118.11,0.123087957407484
37.91,-122.29,0.2450793782154729
34.2,-118.4,0.2198314506006813
33.7,-116.2,0.124067254244769
39.13,-122.87,0.0784127115488062
37.75,-122.42,0.1529220286616736
33.12,-117.08,0.0141722183142301
36.97,-121.96,0.177776858250231
32.97,-115.54,0.1730458890222204
37.87,-122.28,0.1632874029323733
38.13,-121.47,0.1215155653025475
34.38,-119.57,0.3626915490820817
34.04,-118.38,0.1238741534599523
34.01,-118.48,0.2058799188976703
34.69,-120.43,0.2139556695769713
38.49,-121.54,0.3202921339016014
37.03,-122.08,0.2765272203142025
34.05,-117.18,0.1375429304423387
37.38,-122.08,0.2002937890511855
34.27,-118.42,0.0779023737603619
34.11,-118.15,0.2268658363332919
35.35,-119.03,0.1508668845946952
37.26,-121.93,0.1594874553454435
36.8,-119.84,0.1066881836112605
38.61,-121.45,0.0302064799106219
33.74,-118.3,0.1681838871187984
32.6,-117.04,0.2350105515785989
33.77,-117.82,0.461255706817837
36.8,-119.71,0.1724183114715659
34.03,-118.44,0.2580102343415953
34.21,-118.49,0.0590750472407277
34.16,-118.27,0.2650928952704101
37.74,-121.13,0.1351636529151322
34.23,-118.66,0.3881946455910953
38.67,-121.3,0.300161377084454
40.24,-123.68,0.0844884898139336
36.83,-119.77,0.2952028247886236
33.91,-118.23,0.1154122012110177
38.45,-121.83,0.3007682652653067
33.87,-117.6,0.2601481358877808
33.96,-118.32,0.2311209500558613
34.16,-118.48,0.5667025282409899
35.36,-119.0,0.0303995806954386
38.45,-122.69,0.2358036440876677
33.87,-118.38,0.4415249444835244
37.31,-121.98,0.3521399704831657
34.41,-119.7,0.1490186342257348
37.76,-122.48,0.2351553771672115
34.66,-117.5,0.1047226934800899
36.19,-119.1,0.0771506599908967
34.6,-118.12,0.1307499206907491
38.43,-122.75,0.1494324216217707
33.87,-117.86,0.3226507220590061
37.51,-120.84,0.2341967696997283
33.61,-114.58,0.1501289637384312
34.09,-118.31,0.113963945324892
33.93,-117.43,0.1163156370256962
37.34,-121.87,0.1494324216217707
38.05,-120.22,0.1530254755106826
37.72,-122.13,0.23030027172039
37.78,-122.2,0.2096453842015972
34.19,-118.33,0.2230658887463621
35.41,-118.9,0.1788871877629274
37.83,-122.26,0.2055213031544392
38.37,-122.69,0.2981614046702804
33.81,-118.04,0.3575605853712362
32.75,-117.1,0.0789299457938511
33.99,-117.35,0.1453221334878139
34.58,-117.41,0.0816471496944869
34.11,-117.88,0.2511137777409967
34.45,-118.5,0.3799809657797823
34.21,-118.38,0.1253982703686845
32.75,-117.13,0.1724183114715659
38.68,-120.98,0.1928594088357402
32.78,-115.56,0.1765768748017269
34.05,-118.14,0.200817919752831
34.11,-118.06,0.1783078854084771
33.96,-118.32,0.1945835229858898
34.17,-118.21,0.5263789464972898
37.72,-122.17,0.2181418187335347
33.78,-118.01,0.3748775878953393
37.73,-122.47,0.7007213693604227
37.32,-120.49,0.1742320795575233
38.44,-122.71,0.0827643756637839
34.18,-118.34,0.2327623067268037
38.05,-122.16,0.1818871463841878
37.63,-122.07,0.222707273003131
39.78,-121.57,0.1066123225886539
37.3,-122.0,0.3349677935476752
33.9,-118.32,0.1760458476434808
33.92,-117.44,0.1754320630060275
38.66,-121.37,0.1349981379567178
33.67,-117.91,0.2732789892553207
34.01,-118.49,0.1015365305306133
34.0,-118.32,0.1350602060661232
37.71,-122.13,0.1800251031020261
34.01,-118.34,0.1418532158177128
33.77,-118.32,0.440483579536834
37.94,-122.03,0.3501882732651963
37.67,-122.46,0.250368960428132
41.8,-123.38,0.1239776003089612
33.86,-117.99,0.2011558461262603
36.32,-119.33,0.3280092688376712
33.96,-118.24,0.0968400435856057
38.02,-121.31,0.1584943655949573
33.83,-117.75,0.5336202259279184
34.15,-118.42,0.2837960855712335
34.25,-118.44,0.2206935076757562
38.57,-121.44,0.2259348146922111
37.31,-121.88,0.281347843478021
33.92,-118.19,0.1934525041033917
34.08,-117.97,0.1779768554916484
36.59,-121.89,0.4426214810830195
39.73,-121.79,0.1767285968469401
34.2,-118.41,0.2080316133570571
37.81,-121.31,0.1822733479538213
33.88,-118.4,0.4665590819436974
37.29,-121.92,0.3225196893835947
33.18,-117.29,0.1561702597205556
37.67,-122.14,0.2974165873574158
34.0,-118.28,0.0642818719741796
33.78,-117.84,0.2836236741562185
36.79,-120.08,0.171094191804251
37.24,-122.27,0.3172576929973379
33.61,-117.92,0.3335816057709549
38.79,-123.03,0.1982800237238107
40.77,-123.28,0.077592033213335
33.17,-117.35,0.1364188080164411
34.83,-117.15,0.1792458035061586
34.2,-118.44,0.1543151128949945
35.06,-119.4,0.1668114922552792
33.96,-118.23,0.1442324933449194
34.14,-118.46,0.5732058868153543
38.13,-121.84,0.2607826098950359
37.43,-121.11,0.1379360284685728
33.61,-117.89,0.4001186190535303
34.18,-118.53,0.255748196576599
34.43,-119.7,0.112074316216328
37.81,-122.41,0.0964262561895698
37.76,-122.44,0.2831271292809754
33.92,-118.14,0.2367415621853492
37.98,-122.55,0.1926249293113198
32.74,-117.1,0.0810195721438325
34.18,-118.21,0.8039889104977863
34.0,-117.95,0.2505413718431469
38.36,-121.98,0.1108122646584185
34.08,-118.35,0.1906594391801492
36.29,-119.14,0.0669025254824071
33.72,-117.86,0.2104246837974648
36.74,-119.8,0.0206273016923904
34.16,-118.13,0.1366739769106633
37.6,-122.49,0.2468655604750279
34.01,-118.48,0.2475414132218866
34.31,-118.49,0.4524006565426684
34.23,-118.26,0.486772596240052
37.35,-121.95,0.1918180438890498
37.12,-119.34,0.2327623067268037
33.91,-118.37,0.2369346629701659
37.66,-122.46,0.3337816030123723
37.9,-122.3,0.2815478407194383
35.34,-119.05,0.2450311030192687
39.08,-122.79,0.0704059254355112
33.81,-116.43,0.2084385042964924
37.68,-122.13,0.2549964828071337
37.79,-122.44,0.4083391953214438
38.48,-121.42,0.1010882608515744
33.73,-116.96,0.1771768665259789
37.72,-122.46,0.1772665204617867
37.8,-122.41,0.4016910111584668
35.41,-119.09,0.3533468503882705
36.13,-119.03,0.0834954000634474
34.16,-118.6,0.2528034096081434
34.05,-118.47,0.2131694735245031
39.27,-121.23,0.1972662446035227
38.61,-121.41,0.2054109598488297
33.75,-117.94,0.2424173459676418
37.79,-122.42,0.1490186342257348
33.67,-117.67,0.3641191155984056
34.14,-118.22,0.223479676142398
33.55,-117.67,0.2248934497455207
37.55,-122.26,0.3763603260644681
35.5,-120.71,0.3276437566378395
39.23,-123.18,0.112074316216328
38.49,-121.52,0.2151487565688749
34.16,-118.25,0.2348588295333857
33.94,-118.15,0.1951007572309347
36.61,-119.54,0.068536985696749
37.97,-122.27,0.383905049585523
34.1,-118.29,0.1521013503262024
38.41,-121.76,0.2365967365967366
32.59,-117.08,0.1520599715865988
34.58,-118.1,0.191383567123212
36.43,-119.85,0.1649218631467152
36.62,-121.92,0.2249279320285237
37.76,-120.86,0.1787423621743148
33.67,-118.07,0.6225362408794362
38.04,-121.19,0.1879353388229128
32.77,-117.01,0.1736527772030731
36.83,-119.81,0.2447621412118454
34.02,-118.15,0.1271637632584378
38.52,-121.51,0.2480862332933339
38.52,-121.47,0.052247555206135
34.04,-118.14,0.1458393677328588
36.6,-119.63,0.1012192935269858
34.28,-118.75,0.3935118136301568
34.03,-118.44,0.258168852843409
34.02,-118.19,0.0882884374008634
37.97,-122.53,0.145080757506793
35.36,-119.01,0.0493648363470848
37.38,-121.89,0.3634156770251445
38.0,-122.33,0.1709079874760348
35.13,-120.59,0.2881132674032082
38.11,-121.26,0.2582654032358174
33.89,-117.84,0.3651811699148977
34.17,-117.35,0.1713424642418725
38.55,-121.47,0.0445442131832664
34.11,-117.97,0.1752941338740155
34.12,-118.09,0.3416297706238534
33.91,-118.02,0.3183128508572296
33.68,-117.8,0.2716652184107805
35.42,-119.04,0.0924401042744238
38.71,-121.17,0.1391980800264824
38.46,-122.58,0.199873105198549
36.86,-121.4,0.0993503537882236
37.81,-122.4,0.5024275527234108
33.36,-117.22,0.2831064399111737
38.73,-120.78,0.1713424642418725
33.89,-118.33,0.2548516572185211
39.92,-122.19,0.0360753644777313
38.24,-122.04,0.0819023185887091
34.21,-118.56,0.2228520985917436
34.05,-118.33,0.1982800237238107
38.3,-122.29,0.0351512392932511
33.99,-118.25,0.0618198369677659
33.67,-118.01,0.3131749906897836
38.01,-121.8,0.1209155735782954
38.58,-121.37,0.4713314299113116
37.95,-122.07,0.2820236962248796
33.65,-117.91,0.1108605398546227
34.15,-117.8,0.3477469276285844
34.42,-119.73,0.3388091198742086
38.01,-120.24,0.1810388822223141
33.89,-118.19,0.1675425166549426
33.92,-117.89,0.1305913021889353
37.73,-122.44,0.2296864870829368
34.24,-117.13,0.3280230617508725
34.08,-118.26,0.1297706238534641
38.46,-122.71,0.2362863960497097
33.93,-117.99,0.2169556281982317
37.28,-121.96,0.3405953021337637
36.84,-119.77,0.1901353084785037
37.94,-122.12,0.686542254589592
34.01,-118.31,0.1776527220314202
34.1,-117.31,0.104067530103033
34.06,-117.75,0.0
34.08,-118.34,0.3508365401856527
34.09,-117.96,0.1835974676211362
34.05,-118.3,0.0987848443469745
34.11,-118.16,0.2528378918911463
33.84,-117.97,0.3011544668349402
33.83,-118.04,0.2874581040261514
36.84,-119.78,0.1872250037930511
32.69,-117.12,0.0390270479027875
34.08,-117.37,0.1693424918276989
33.99,-118.36,0.2508655053033751
33.77,-118.28,0.165956331636805
33.23,-117.24,0.2024799657935753
36.77,-119.76,0.1133777465138412
37.53,-121.98,0.2548102784789176
32.75,-117.1,0.0681852664101184
33.67,-117.94,0.5299237251899974
32.79,-115.55,0.0488544985586405
34.23,-118.54,0.2500034482283003
38.29,-122.33,0.3334574695521441
33.99,-118.12,0.1325498958635053
32.85,-117.27,0.2706928180300961
33.87,-117.5,0.3137473965876333
34.1,-117.69,0.1453428228576158
34.06,-118.3,0.1178949255872332
33.93,-118.26,0.0707369553523399
33.18,-117.17,0.1739424283802982
34.61,-120.2,0.2316037020179032
34.59,-117.92,0.1544599384836071
34.15,-118.36,0.2151901353084785
38.53,-121.45,0.1361498462090178
34.03,-118.37,0.1974938276713425
32.75,-117.18,0.1532599550351029
37.81,-121.95,0.5915573578295472
33.66,-117.95,0.4360422614860485
33.78,-118.04,0.3684569868001821
37.75,-120.85,0.077592033213335
37.88,-122.28,0.2356381291292534
38.68,-121.77,0.1167432173349333
33.98,-118.32,0.083226438256024
33.9,-118.11,0.2072592102177901
34.58,-118.07,0.2423966565978401
33.82,-117.98,0.3049613108784706
38.01,-121.89,0.2480862332933339
39.46,-123.84,0.1392601481358878
33.91,-118.08,0.1651770320409373
40.45,-122.37,0.1952800651025503
33.99,-118.26,0.0725645163514986
34.23,-118.85,0.4125736196742114
33.88,-118.32,0.3485400201376533
34.14,-118.06,0.450448959324699
32.79,-117.23,0.2102384794692487
33.73,-116.95,0.1887698100715852
40.47,-122.31,0.1282396104881312
33.87,-118.32,0.3534778830636819
38.0,-121.34,0.2444449042082178
38.32,-122.69,0.3559537109832968
39.1,-121.55,0.0541923559675039
33.7,-117.77,0.348029682349209
37.95,-121.3,0.1174121736251914
37.31,-121.96,0.4515110136411912
40.72,-124.02,0.2282451276534117
36.14,-121.2,0.2389484282975407
37.34,-120.48,0.2875891367015628
37.47,-122.16,0.3377263761879147
37.73,-122.17,0.1896594529730624
37.67,-120.93,0.1989282906442669
33.74,-117.22,0.1394601453773051
34.1,-118.12,0.2452173073474848
34.25,-118.49,0.3119474214148771
34.86,-120.43,0.2289899449662763
37.81,-122.29,0.015772196245569
37.32,-121.84,0.3335402270313513
34.16,-118.3,0.1609839864277734
37.18,-121.06,0.17868719052151
37.85,-122.22,0.3418642501482739
40.57,-122.39,0.0627025834126425
34.19,-118.39,0.1101295154549592
39.14,-123.2,0.0899504834416077
34.15,-118.06,1.0
37.45,-122.18,0.2737134660211583
34.09,-117.33,0.1675356201983421
33.94,-118.31,0.1544944207666101
37.65,-122.53,0.2452173073474848
34.25,-118.53,0.1992593205610957
32.79,-117.01,0.2029075461028124
34.22,-119.18,0.2349208976427911
35.61,-117.68,0.2137142935959504
37.88,-122.23,0.5396684183666434
38.0,-121.82,0.1618391470462476
36.35,-119.65,0.1640598060716404
34.04,-118.29,0.1140880815437028
38.1,-121.7,0.1958524710003999
34.52,-118.35,0.373594846967628
34.23,-118.25,0.2528792706307499
38.67,-121.37,0.1417290795989021
34.05,-117.3,0.0805230272685894
38.91,-120.01,0.1099226217569413
37.78,-122.21,0.1488531192673204
35.24,-120.52,0.312188797395898
37.7,-122.11,0.1141570461097088
36.61,-121.91,0.192776651356533
33.69,-117.95,0.443180094067668
33.99,-118.18,0.1336257430931987
34.94,-120.44,0.0819023185887091
37.8,-122.2,0.3073061061226741
34.75,-117.14,0.0907504724072771
37.58,-122.08,0.3463331540254617
33.45,-117.6,0.3381470600405512
36.83,-119.78,0.2562309485386408
37.26,-121.86,0.3456641977352037
34.02,-118.19,0.1271637632584378
41.78,-121.16,0.1133432642308382
34.1,-118.25,0.1465565992193211
40.67,-122.38,0.1180742334588488
37.75,-122.12,0.4960207445414547
34.23,-118.51,0.2960441924938967
33.83,-118.1,0.245541440807713
33.73,-118.3,0.15483924359664
37.28,-121.89,0.2527275485855368
33.53,-117.65,0.688962910856402
33.94,-117.42,0.2096798664846002
32.85,-117.23,0.4065874953448918
34.16,-118.16,0.2518516985972607
37.78,-122.21,0.1465565992193211
34.64,-120.45,0.2311209500558613
33.98,-116.5,0.2442586998800016
37.75,-121.44,0.2056661287430518
37.45,-122.14,0.5658680569923173
37.35,-121.97,0.4013186025020345
34.11,-118.08,0.2376863767396312
33.63,-117.95,0.2408104715797023
38.09,-122.19,0.4050702748927601
37.37,-122.22,0.3229748555192342
34.24,-118.52,0.1788044302837202
39.59,-121.74,0.1298878636156742
36.21,-119.36,0.1312602584791934
37.57,-122.34,0.5351581357498518
33.76,-117.89,0.2279761658459883
38.57,-121.31,0.1379360284685728
34.7,-118.15,0.2387277416863216
32.74,-116.0,0.0644060081929904
33.87,-118.34,0.2855615784609868
37.56,-122.32,0.1625632749893105
38.56,-121.46,0.1668390780816816
38.5,-121.49,0.1944180080274755
39.5,-123.34,0.0963297057971614
38.0,-121.25,0.1652322036937422
37.03,-122.01,0.372684514696349
34.14,-117.34,0.1189707728169266
33.75,-116.21,0.1770596267637688
38.67,-121.36,0.1195845574543799
35.23,-118.85,0.0872884511937766
34.17,-118.41,0.2327623067268037
36.59,-121.91,0.2894098012441207
33.03,-117.25,0.443628363746707
34.05,-118.39,0.4232286451221362
37.42,-121.94,0.2899960000551717
34.2,-118.43,0.1739424283802982
39.48,-121.52,0.1065916332188521
37.5,-122.28,0.481289913242576
34.08,-117.43,0.2595205583371264
35.39,-119.11,0.1896594529730624
32.7,-117.13,0.0664335664335664
37.64,-121.88,0.7207279899587592
34.06,-117.7,0.1244810416408049
33.76,-117.4,0.2750031034054703
34.03,-118.35,0.1029572005903366
37.36,-122.08,0.6055847505551648
34.06,-117.16,0.1594874553454435
33.89,-118.01,0.2852029627177556
34.12,-118.21,0.138894635936056
38.22,-122.49,0.2113626018951463
38.01,-122.56,0.2827616170811437
33.62,-117.85,1.0
39.12,-120.96,0.140184273320368
32.79,-117.17,0.1218190093929739
34.18,-118.15,0.1195086964317733
37.78,-122.22,0.0846677976855491
34.08,-118.27,0.1888732569205942
38.76,-122.68,0.1250051723424504
36.78,-120.39,0.0840333236782941
33.14,-117.11,0.2031420256272327
33.9,-117.33,0.3207748858636433
38.92,-120.01,0.1500048275196204
37.7,-122.16,0.3106439911173639
32.75,-117.14,0.1576047226934801
39.14,-122.7,0.1995144894553178
37.8,-122.44,0.1566737010523993
34.04,-118.42,0.4224838278092717
33.07,-117.14,0.265610129515455
33.97,-118.25,0.0942193900773782
36.91,-121.75,0.1420670059723314
33.95,-118.2,0.1131501634460214
37.8,-122.21,0.1771216948731742
33.84,-117.91,0.1695424890691163
38.82,-122.5,0.1422463138439469
33.98,-118.2,0.0960676404463386
39.03,-122.91,0.0588474641729079
34.2,-118.13,0.4088840153928911
34.01,-117.4,0.1523013475676197
37.66,-120.9,0.170921780389236
38.67,-121.23,0.2341691838733259
37.78,-122.48,0.2109557109557109
32.74,-117.16,0.1763561881905077
33.82,-117.54,0.2500034482283003
32.96,-117.12,0.3273334160908125
33.97,-118.37,0.169976965834954
32.86,-117.23,0.1755217169418353
38.72,-121.24,0.3034509868829396
33.93,-117.91,0.3962221210741921
34.08,-119.0,0.3403194438697397
33.75,-117.83,0.3100508958497124
34.65,-120.46,0.10910194342147
34.03,-118.41,0.1615081171294189
34.06,-118.44,0.3448297264865312
33.83,-116.75,0.1954042013213611
33.15,-117.06,0.2961476393429056
34.08,-118.0,0.2859822623136233
34.01,-117.32,0.2694031806457842
34.09,-117.61,0.2839133253334437
34.08,-118.3,0.0736955352339967
33.85,-117.82,0.3257058523330712
34.26,-119.18,0.3467262520516959
38.58,-121.81,0.3767534240907022
34.2,-118.58,0.206900594474559
38.9,-119.98,0.206900594474559
38.55,-121.76,0.1079364422559688
37.62,-121.02,0.0809092288382229
38.26,-122.03,0.169494213872912
33.8,-118.04,0.3121474186562944
34.07,-117.43,0.1294395939366353
33.98,-118.3,0.1685011241224259
37.99,-122.33,0.2352450311030193
38.69,-121.33,0.2891270465234963
33.96,-118.19,0.1472738307057834
33.77,-118.19,0.0770954883380918
34.16,-118.67,0.5946745562130178
37.96,-121.29,0.0257858512296382
32.87,-116.96,0.2985269168701121
32.68,-117.06,0.1293154577178246
33.85,-118.11,0.2500034482283003
38.03,-121.95,0.2466724596902111
37.59,-122.39,0.3818912842581481
37.43,-122.43,0.2993475952055833
37.38,-121.84,0.3178094095253859
37.76,-122.47,0.1717217693549054
34.74,-118.09,0.1334395387649825
32.9,-117.04,0.6059157804719936
34.09,-118.33,0.1028399608281265
32.63,-117.08,0.1458393677328588
33.06,-116.6,0.1573357608860567
37.76,-122.39,0.2762582585067792
37.85,-122.27,0.0836953973048647
36.79,-119.87,0.2173970014206701
33.88,-118.0,0.1541427014799796
37.33,-120.65,0.2486793285609854
33.61,-117.12,0.2665618405263376
33.08,-117.25,0.4218631467152178
37.8,-121.23,0.118998358643329
34.08,-117.86,0.4841105639922208
37.58,-121.96,0.3599467593550434
32.73,-117.22,0.2304106150259996
34.59,-117.37,0.1298809671590736
37.83,-122.16,0.4841381498186232
33.84,-117.89,0.1587702238589812
37.78,-122.45,0.1862870856953697
34.04,-118.33,0.2163694293871809
38.53,-121.51,0.3319678349264148
33.92,-117.9,0.3736362257072316
36.77,-119.58,0.2429483731258879
33.74,-117.0,0.11106053709604
33.88,-117.56,0.1369774210010896
37.57,-122.36,0.7057833685052621
34.01,-117.97,0.2212659135736058
34.15,-118.11,0.2170659715038413
34.08,-117.61,0.173790706335085
32.8,-114.55,0.0534544351112398
37.36,-122.11,0.8749396560047449
35.62,-120.69,0.1666735631232673
33.94,-118.0,0.2241417359760555
33.51,-117.67,0.1707769548006234
34.2,-118.61,0.3461469496972456
38.42,-122.72,0.1588736707079902
34.14,-118.4,0.3198438642225624
36.15,-119.06,0.0783092646997972
39.36,-121.69,0.1256879215459097
34.09,-118.08,0.1668735603646846
33.99,-117.43,0.2804168218369401
34.15,-118.25,0.0219721107295071
38.06,-122.17,0.2717065971503841
33.92,-118.33,0.1908318505951642
32.84,-117.27,0.3863808775051379
